iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Feb 28, 2017"
Total Net Assets,"97,843,780,499.36"
Shares Outstanding,"411,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"GPC","GENUINE PARTS","Equity","0.07","95.71","710,923.00","68,042,440.33","68,042,440.33","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.07","48.19","1,405,035.00","67,708,636.65","67,708,636.65","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"KLAC","KLA TENCOR CORP","Equity","0.07","90.12","746,387.00","67,264,396.44","67,264,396.44","Information Technology","2480138","US4824801009","NASDAQ"
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.07","242.98","275,929.00","67,045,228.42","67,045,228.42","Information Technology","2762030","US0185811082","New York Stock Exchange Inc."
"AWK","AMERICAN WATER WORKS INC","Equity","0.07","78.00","850,823.00","66,364,194.00","66,364,194.00","Utilities","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","0.07","171.56","385,235.00","66,090,916.60","66,090,916.60","Health Care","2416962","US8064071025","NASDAQ"
"FE","FIRSTENERGY CORP","Equity","0.07","32.43","2,033,651.00","65,951,301.93","65,951,301.93","Utilities","2100920","US3379321074","New York Stock Exchange Inc."
"ETR","ENTERGY CORP","Equity","0.07","76.66","856,207.00","65,636,828.62","65,636,828.62","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"MLM","MARTIN MARIETTA MATERIALS INC.","Equity","0.07","215.95","303,404.00","65,520,093.80","65,520,093.80","Materials","2572079","US5732841060","New York Stock Exchange Inc."
"HES","HESS CORP","Equity","0.07","51.44","1,272,638.00","65,464,498.72","65,464,498.72","Energy","2023748","US42809H1077","New York Stock Exchange Inc."
"HRS","HARRIS CORP","Equity","0.07","109.90","593,880.00","65,267,412.00","65,267,412.00","Information Technology","2412001","US4138751056","New York Stock Exchange Inc."
"GWW","WW GRAINGER INC","Equity","0.07","247.96","261,816.00","64,919,895.36","64,919,895.36","Industrials","2380863","US3848021040","New York Stock Exchange Inc."
"MRO","MARATHON OIL CORP","Equity","0.07","16.00","4,049,793.00","64,796,688.00","64,796,688.00","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"DGX","QUEST DIAGNOSTICS INC","Equity","0.07","97.44","662,790.00","64,582,257.60","64,582,257.60","Health Care","2702791","US74834L1008","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.07","53.72","1,200,331.00","64,481,781.32","64,481,781.32","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.07","178.59","360,644.00","64,407,411.96","64,407,411.96","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.07","17.99","3,536,688.00","63,625,017.12","63,625,017.12","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"AEE","AMEREN CORP","Equity","0.06","54.69","1,159,845.00","63,431,923.05","63,431,923.05","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.06","24.26","2,611,283.00","63,349,725.58","63,349,725.58","Telecommunications","2185046","US1567001060","New York Stock Exchange Inc."
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.06","78.97","797,262.00","62,959,780.14","62,959,780.14","Information Technology","B5BKPQ4","US6200763075","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.06","32.19","1,952,803.00","62,860,728.57","62,860,728.57","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"CHD","CHURCH AND DWIGHT INC","Equity","0.06","49.84","1,252,793.00","62,439,203.12","62,439,203.12","Consumer Staples","2195841","US1713401024","New York Stock Exchange Inc."
"VRSK","VERISK ANALYTICS INC","Equity","0.06","82.92","751,857.00","62,343,982.44","62,343,982.44","Industrials","B4P9W92","US92345Y1064","NASDAQ"
"IDXX","IDEXX LABORATORIES INC.","Equity","0.06","144.94","429,531.00","62,256,223.14","62,256,223.14","Health Care","2459202","US45168D1046","NASDAQ"
"LLL","L3 TECHNOLOGIES INC","Equity","0.06","168.32","369,662.00","62,221,507.84","62,221,507.84","Industrials","BYZGYC0","US5024131071","New York Stock Exchange Inc."
"BLL","BALL CORP","Equity","0.06","73.53","845,592.00","62,176,379.76","62,176,379.76","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"L","LOEWS CORP","Equity","0.06","46.98","1,320,869.00","62,054,425.62","62,054,425.62","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"TXT","TEXTRON INC","Equity","0.06","47.30","1,288,889.00","60,964,449.70","60,964,449.70","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
"TDG","TRANSDIGM GROUP INC","Equity","0.06","254.20","239,414.00","60,859,038.80","60,859,038.80","Industrials","B11FJK3","US8936411003","New York Stock Exchange Inc."
"LB","L BRANDS INC","Equity","0.06","52.62","1,148,291.00","60,423,072.42","60,423,072.42","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"ARNC","ARCONIC INC","Equity","0.06","28.79","2,095,468.00","60,328,523.72","60,328,523.72","Industrials","BD3D9G5","US03965L1008","New York Stock Exchange Inc."
"MTD","METTLER TOLEDO INC","Equity","0.06","476.22","126,482.00","60,233,258.04","60,233,258.04","Health Care","2126249","US5926881054","New York Stock Exchange Inc."
"AME","AMETEK INC","Equity","0.06","53.97","1,111,674.00","59,997,045.78","59,997,045.78","Industrials","2089212","US0311001004","New York Stock Exchange Inc."
"WAT","WATER CORP CORP","Equity","0.06","154.99","385,199.00","59,701,993.01","59,701,993.01","Health Care","2937689","US9418481035","New York Stock Exchange Inc."
"DOV","DOVER CORP","Equity","0.06","80.10","742,221.00","59,451,902.10","59,451,902.10","Industrials","2278407","US2600031080","New York Stock Exchange Inc."
"COL","ROCKWELL COLLINS INC","Equity","0.06","95.59","621,693.00","59,427,633.87","59,427,633.87","Industrials","2767228","US7743411016","New York Stock Exchange Inc."
"CMS","CMS ENERGY CORP","Equity","0.06","44.52","1,334,148.00","59,396,268.96","59,396,268.96","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.06","71.28","831,325.00","59,256,846.00","59,256,846.00","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"CTXS","CITRIX SYSTEMS INC","Equity","0.06","78.95","749,603.00","59,181,156.85","59,181,156.85","Information Technology","2182553","US1773761002","NASDAQ"
"KMX","CARMAX INC","Equity","0.06","64.54","914,753.00","59,038,158.62","59,038,158.62","Consumer Discretionary","2983563","US1431301027","New York Stock Exchange Inc."
"GPN","GLOBAL PAYMENTS INC.","Equity","0.06","79.69","734,479.00","58,530,631.51","58,530,631.51","Information Technology","2712013","US37940X1028","New York Stock Exchange Inc."
"BBY","BEST BUY INC","Equity","0.06","44.13","1,322,036.00","58,341,448.68","58,341,448.68","Consumer Discretionary","2094670","US0865161014","New York Stock Exchange Inc."
"CMG","CHIPOTLE MEXICAN GRILL INC","Equity","0.06","418.74","139,297.00","58,329,225.78","58,329,225.78","Consumer Discretionary","B0X7DZ3","US1696561059","New York Stock Exchange Inc."
"ALK","ALASKA AIR GROUP INC","Equity","0.06","97.82","589,307.00","57,646,010.74","57,646,010.74","Industrials","2012605","US0116591092","New York Stock Exchange Inc."
"CNC","CENTENE CORP.","Equity","0.06","70.50","816,204.00","57,542,382.00","57,542,382.00","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"XEC","CIMAREX ENERGY","Equity","0.06","125.72","453,919.00","57,066,696.68","57,066,696.68","Energy","2987521","US1717981013","New York Stock Exchange Inc."
"EMN","EASTMAN CHEMICAL","Equity","0.06","80.25","706,398.00","56,688,439.50","56,688,439.50","Materials","2298386","US2774321002","New York Stock Exchange Inc."
"CNP","CENTERPOINT ENERGY INC","Equity","0.06","27.32","2,058,690.00","56,243,410.80","56,243,410.80","Utilities","2440637","US15189T1079","New York Stock Exchange Inc."
"MAA","MID-AMERICA APARTMENT COMMUNITIES","Equity","0.06","102.73","542,681.00","55,749,619.13","55,749,619.13","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"NTAP","NETAPP INC","Equity","0.06","41.83","1,330,937.00","55,673,094.71","55,673,094.71","Information Technology","2630643","US64110D1046","NASDAQ"
"AAP","ADVANCE AUTO PARTS INC","Equity","0.06","156.61","352,098.00","55,142,067.78","55,142,067.78","Consumer Discretionary","2822019","US00751Y1064","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.06","112.68","488,297.00","55,021,305.96","55,021,305.96","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.06","59.35","926,231.00","54,971,809.85","54,971,809.85","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"CHRW","CH ROBINSON WORLDWIDE INC","Equity","0.06","80.37","683,017.00","54,894,076.29","54,894,076.29","Industrials","2116228","US12541W2098","NASDAQ"
"HOLX","HOLOGIC INC.","Equity","0.06","40.58","1,349,548.00","54,764,657.84","54,764,657.84","Health Care","2433530","US4364401012","NASDAQ"
"UNM","UNUM GROUP","Equity","0.06","48.83","1,121,659.00","54,770,608.97","54,770,608.97","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"ALB","ALBEMARLE CORP.","Equity","0.06","101.51","537,342.00","54,545,586.42","54,545,586.42","Materials","2046853","US0126531013","New York Stock Exchange Inc."
"OKE","ONEOK INC","Equity","0.06","54.05","1,006,288.00","54,389,866.40","54,389,866.40","Energy","2130109","US6826801036","New York Stock Exchange Inc."
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.06","98.42","550,073.00","54,138,184.66","54,138,184.66","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.06","125.60","430,249.00","54,039,274.40","54,039,274.40","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"MAS","MASCO CORP","Equity","0.05","33.78","1,579,466.00","53,354,361.48","53,354,361.48","Industrials","2570200","US5745991068","New York Stock Exchange Inc."
"DVA","DAVITA INC","Equity","0.05","69.41","754,530.00","52,371,927.30","52,371,927.30","Health Care","2898087","US23918K1088","New York Stock Exchange Inc."
"HAS","HASBRO INC","Equity","0.05","96.87","540,642.00","52,371,990.54","52,371,990.54","Consumer Discretionary","2414580","US4180561072","NASDAQ"
"AKAM","AKAMAI TECHNOLOGIES INC","Equity","0.05","62.60","835,646.00","52,311,439.60","52,311,439.60","Information Technology","2507457","US00971T1016","NASDAQ"
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.05","72.96","716,125.00","52,248,480.00","52,248,480.00","Financials","2196888","US1720621010","NASDAQ"
"XL","XL GROUP LTD","Equity","0.05","40.49","1,289,545.00","52,213,677.05","52,213,677.05","Financials","BD95VZ8","BMG982941046","New York Stock Exchange Inc."
"MOS","MOSAIC","Equity","0.05","31.19","1,673,099.00","52,183,957.81","52,183,957.81","Materials","B3NPHP6","US61945C1036","New York Stock Exchange Inc."
"CBG","CBRE GROUP INC","Equity","0.05","35.62","1,457,995.00","51,933,781.90","51,933,781.90","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"DHI","D R HORTON INC","Equity","0.05","32.00","1,619,761.00","51,832,352.00","51,832,352.00","Consumer Discretionary","2250687","US23331A1097","New York Stock Exchange Inc."
"COH","COACH INC","Equity","0.05","38.09","1,358,681.00","51,752,159.29","51,752,159.29","Consumer Discretionary","2646015","US1897541041","New York Stock Exchange Inc."
"URI","UNITED RENTALS INC","Equity","0.05","128.03","403,194.00","51,620,927.82","51,620,927.82","Industrials","2134781","US9113631090","New York Stock Exchange Inc."
"JNPR","JUNIPER NETWORKS INC","Equity","0.05","28.00","1,831,391.00","51,278,948.00","51,278,948.00","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.05","74.77","685,261.00","51,236,964.97","51,236,964.97","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"KIM","KIMCO REALTY REIT CORP","Equity","0.05","24.25","2,045,548.00","49,604,539.00","49,604,539.00","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"EQT","EQT CORP","Equity","0.05","59.89","825,371.00","49,431,469.19","49,431,469.19","Energy","2319414","US26884L1098","New York Stock Exchange Inc."
"AJG","ARTHUR J GALLAGHER","Equity","0.05","56.95","865,252.00","49,276,101.40","49,276,101.40","Financials","2359506","US3635761097","New York Stock Exchange Inc."
"M","MACYS INC","Equity","0.05","33.22","1,481,429.00","49,213,071.38","49,213,071.38","Consumer Discretionary","2345022","US55616P1049","New York Stock Exchange Inc."
"CTAS","CINTAS CORP","Equity","0.05","118.01","416,653.00","49,169,220.53","49,169,220.53","Industrials","2197137","US1729081059","NASDAQ"
"FL","FOOT LOCKER INC","Equity","0.05","75.67","646,858.00","48,947,744.86","48,947,744.86","Consumer Discretionary","2980906","US3448491049","New York Stock Exchange Inc."
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Equity","0.05","56.38","866,358.00","48,845,264.04","48,845,264.04","Industrials","2325507","US3021301094","NASDAQ"
"COG","CABOT OIL & GAS CORP","Equity","0.05","21.90","2,222,629.00","48,675,575.10","48,675,575.10","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.05","140.73","345,759.00","48,658,664.07","48,658,664.07","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"CA","CA INC","Equity","0.05","32.27","1,497,975.00","48,339,653.25","48,339,653.25","Information Technology","2214832","US12673P1057","NASDAQ"
"HOG","HARLEY DAVIDSON INC","Equity","0.05","56.38","856,481.00","48,288,398.78","48,288,398.78","Consumer Discretionary","2411053","US4128221086","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.05","125.70","379,637.00","47,720,370.90","47,720,370.90","Materials","2464165","US4595061015","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE INC.","Equity","0.05","79.19","601,369.00","47,622,411.11","47,622,411.11","Real Estate","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"TSO","TESORO CORP.","Equity","0.05","85.19","557,828.00","47,521,367.32","47,521,367.32","Energy","2884569","US8816091016","New York Stock Exchange Inc."
"SCG","SCANA CORP","Equity","0.05","69.35","683,154.00","47,376,729.90","47,376,729.90","Utilities","2545844","US80589M1027","New York Stock Exchange Inc."
"TIF","TIFFANY","Equity","0.05","91.87","514,391.00","47,257,101.17","47,257,101.17","Consumer Discretionary","2892090","US8865471085","New York Stock Exchange Inc."
"PNR","PENTAIR","Equity","0.05","58.06","813,072.00","47,206,960.32","47,206,960.32","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"SNA","SNAP-ON INC.","Equity","0.05","169.67","277,417.00","47,069,342.39","47,069,342.39","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"WFM","WHOLE FOODS MARKET INC","Equity","0.05","30.67","1,522,042.00","46,681,028.14","46,681,028.14","Consumer Staples","2963899","US9668371068","NASDAQ"
"UDR","UDR INC.","Equity","0.05","36.50","1,277,434.00","46,626,341.00","46,626,341.00","Real Estate","2727910","US9026531049","New York Stock Exchange Inc."
"LKQ","LKQ CORP","Equity","0.05","31.58","1,468,616.00","46,378,893.28","46,378,893.28","Consumer Discretionary","2971029","US5018892084","NASDAQ"
"COO","COOPER COS.","Equity","0.05","199.14","232,621.00","46,324,145.94","46,324,145.94","Health Care","2222631","US2166484020","New York Stock Exchange Inc."
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.05","24.10","1,917,344.00","46,207,990.40","46,207,990.40","Consumer Discretionary","2466321","US4606901001","New York Stock Exchange Inc."
"KSU","KANSAS CITY SOUTHERN","Equity","0.05","88.63","517,030.00","45,824,368.90","45,824,368.90","Industrials","2607647","US4851703029","New York Stock Exchange Inc."
"WU","WESTERN UNION","Equity","0.05","19.64","2,331,440.00","45,789,481.60","45,789,481.60","Information Technology","B1F76F9","US9598021098","New York Stock Exchange Inc."
"LEN","LENNAR A CORP","Equity","0.05","48.79","937,795.00","45,755,018.05","45,755,018.05","Consumer Discretionary","2511920","US5260571048","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.05","35.25","1,290,151.00","45,477,822.75","45,477,822.75","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"FFIV","F5 NETWORKS INC","Equity","0.05","143.27","316,787.00","45,386,073.49","45,386,073.49","Information Technology","2427599","US3156161024","NASDAQ"
"AYI","ACUITY BRANDS INC.","Equity","0.05","211.30","213,866.00","45,189,885.80","45,189,885.80","Industrials","2818461","US00508Y1029","New York Stock Exchange Inc."
"ETFC","E*TRADE FINANCIAL CORP.","Equity","0.05","34.51","1,308,546.00","45,157,922.46","45,157,922.46","Financials","2299011","US2692464017","NASDAQ"
"TSCO","TRACTOR SUPPLY","Equity","0.05","70.91","626,965.00","44,458,088.15","44,458,088.15","Consumer Discretionary","2900335","US8923561067","NASDAQ"
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.05","167.93","263,585.00","44,263,829.05","44,263,829.05","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"GT","GOODYEAR TIRE & RUBBER","Equity","0.05","35.05","1,256,515.00","44,040,850.75","44,040,850.75","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"ZION","ZIONS BANCORPORATION","Equity","0.04","44.90","980,410.00","44,020,409.00","44,020,409.00","Financials","2989828","US9897011071","NASDAQ"
"DRI","DARDEN RESTAURANTS INC","Equity","0.04","74.68","587,190.00","43,851,349.20","43,851,349.20","Consumer Discretionary","2289874","US2371941053","New York Stock Exchange Inc."
"PNW","PINNACLE WEST CORP","Equity","0.04","82.19","532,073.00","43,731,079.87","43,731,079.87","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"TSS","TOTAL SYSTEM SERVICES INC","Equity","0.04","54.48","790,786.00","43,082,021.28","43,082,021.28","Information Technology","2897697","US8919061098","New York Stock Exchange Inc."
"LNT","ALLIANT ENERGY CORP","Equity","0.04","39.48","1,087,453.00","42,932,644.44","42,932,644.44","Utilities","2973821","US0188021085","New York Stock Exchange Inc."
"SEE","SEALED AIR CORP","Equity","0.04","46.48","921,154.00","42,815,237.92","42,815,237.92","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
"WYN","WYNDHAM WORLDWIDE CORP","Equity","0.04","83.24","513,366.00","42,732,585.84","42,732,585.84","Consumer Discretionary","B198391","US98310W1080","New York Stock Exchange Inc."
"MAT","MATTEL INC","Equity","0.04","25.73","1,660,462.00","42,723,687.26","42,723,687.26","Consumer Discretionary","2572303","US5770811025","NASDAQ"
"IRM","IRON MOUNTAIN INC","Equity","0.04","36.35","1,170,622.00","42,552,109.70","42,552,109.70","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"FBHS","FORTUNE BRANDS HOME & SECURITY INC","Equity","0.04","57.83","735,590.00","42,539,169.70","42,539,169.70","Industrials","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"BF.B","BROWN FORMAN CORP CLASS B","Equity","0.04","48.76","871,855.00","42,511,649.80","42,511,649.80","Consumer Staples","2146838","US1156372096","New York Stock Exchange Inc."
"COTY","COTY INC CLASS A","Equity","0.04","18.78","2,255,723.00","42,362,477.94","42,362,477.94","Consumer Staples","BBBSMJ2","US2220702037","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.04","77.53","532,769.00","41,305,580.57","41,305,580.57","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"JBHT","JB HUNT TRANSPORT SERVICES INC","Equity","0.04","98.17","420,491.00","41,279,601.47","41,279,601.47","Industrials","2445416","US4456581077","NASDAQ"
"XYL","XYLEM INC","Equity","0.04","48.12","856,940.00","41,235,952.80","41,235,952.80","Industrials","B3P2CN8","US98419M1009","New York Stock Exchange Inc."
"LUK","LEUCADIA NATIONAL CORP","Equity","0.04","26.62","1,548,808.00","41,229,268.96","41,229,268.96","Financials","2513012","US5272881047","New York Stock Exchange Inc."
"BWA","BORGWARNER INC","Equity","0.04","42.19","962,845.00","40,622,430.55","40,622,430.55","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"QRVO","QORVO INC","Equity","0.04","66.10","610,522.00","40,355,504.20","40,355,504.20","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"EVHC","ENVISION HEALTHCARE CORP","Equity","0.04","70.00","559,756.00","39,182,920.00","39,182,920.00","Health Care","BD8NPH3","US29414D1000","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.04","67.38","577,074.00","38,883,246.12","38,883,246.12","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.04","71.11","544,848.00","38,744,141.28","38,744,141.28","Financials","2965107","US6311031081","NASDAQ"
"VAR","VARIAN MEDICAL SYSTEMS INC","Equity","0.04","83.89","447,219.00","37,517,201.91","37,517,201.91","Health Care","2927516","US92220P1057","New York Stock Exchange Inc."
"HAR","HARMAN INTERNATIONAL INDUSTRIES IN","Equity","0.04","111.62","333,309.00","37,203,950.58","37,203,950.58","Consumer Discretionary","2411138","US4130861093","New York Stock Exchange Inc."
"NI","NISOURCE INC","Equity","0.04","23.91","1,542,365.00","36,877,947.15","36,877,947.15","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"FLR","FLUOR CORP","Equity","0.04","55.39","665,580.00","36,866,476.20","36,866,476.20","Industrials","2696838","US3434121022","New York Stock Exchange Inc."
"FMC","FMC CORP","Equity","0.04","57.62","639,796.00","36,865,045.52","36,865,045.52","Materials","2328603","US3024913036","New York Stock Exchange Inc."
"SNI","SCRIPPS NETWORKS INTERACTIVE INC C","Equity","0.04","80.77","455,054.00","36,754,711.58","36,754,711.58","Consumer Discretionary","B39QT24","US8110651010","NASDAQ"
"WYNN","WYNN RESORTS LTD","Equity","0.04","96.15","379,323.00","36,471,906.45","36,471,906.45","Consumer Discretionary","2963811","US9831341071","NASDAQ"
"AES","AES CORP","Equity","0.04","11.52","3,150,925.00","36,298,656.00","36,298,656.00","Utilities","2002479","US00130H1059","New York Stock Exchange Inc."
"HBI","HANESBRANDS INC","Equity","0.04","20.01","1,805,541.00","36,128,875.41","36,128,875.41","Consumer Discretionary","B1BJSL9","US4103451021","New York Stock Exchange Inc."
"KSS","KOHLS CORP","Equity","0.04","42.62","841,941.00","35,883,525.42","35,883,525.42","Consumer Discretionary","2496113","US5002551043","New York Stock Exchange Inc."
"VRSN","VERISIGN INC","Equity","0.04","82.47","432,583.00","35,675,120.01","35,675,120.01","Information Technology","2142922","US92343E1029","NASDAQ"
"HP","HELMERICH & PAYNE INC","Equity","0.04","68.37","516,584.00","35,318,848.08","35,318,848.08","Energy","2420101","US4234521015","New York Stock Exchange Inc."
"PVH","PVH CORP","Equity","0.04","91.60","385,236.00","35,287,617.60","35,287,617.60","Consumer Discretionary","B3V9F12","US6936561009","New York Stock Exchange Inc."
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.04","31.42","1,114,226.00","35,008,980.92","35,008,980.92","Materials","B0G4K50","US1252691001","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT & MANAGEMENT","Equity","0.04","46.53","749,919.00","34,893,731.07","34,893,731.07","Real Estate","2057059","US03748R1014","New York Stock Exchange Inc."
"NFX","NEWFIELD EXPLORATION","Equity","0.04","36.46","951,559.00","34,693,841.14","34,693,841.14","Energy","2635079","US6512901082","New York Stock Exchange Inc."
"AVY","AVERY DENNISON CORP","Equity","0.04","80.71","425,091.00","34,309,094.61","34,309,094.61","Materials","2066408","US0536111091","New York Stock Exchange Inc."
"CBOE","CBOE HOLDINGS INC.","Equity","0.03","78.05","437,995.00","34,185,509.75","34,185,509.75","Financials","B5834C5","US12503M1080","NASDAQ"
"SRCL","STERICYCLE INC","Equity","0.03","82.88","406,635.00","33,701,908.80","33,701,908.80","Industrials","2860826","US8589121081","NASDAQ"
"ALLE","ALLEGION PLC","Equity","0.03","72.59","458,433.00","33,277,651.47","33,277,651.47","Industrials","BFRT3W7","IE00BFRT3W74","New York Stock Exchange Inc."
"JEC","JACOBS ENGINEERING GROUP INC","Equity","0.03","56.41","581,434.00","32,798,691.94","32,798,691.94","Industrials","2469052","US4698141078","New York Stock Exchange Inc."
"LEG","LEGGETT & PLATT INC","Equity","0.03","49.18","639,049.00","31,428,429.82","31,428,429.82","Consumer Discretionary","2510682","US5246601075","New York Stock Exchange Inc."
"PHM","PULTEGROUP INC","Equity","0.03","22.05","1,414,620.00","31,192,371.00","31,192,371.00","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"XRX","XEROX CORP","Equity","0.03","7.44","4,049,997.00","30,131,977.68","30,131,977.68","Information Technology","2985202","US9841211033","New York Stock Exchange Inc."
"DISCK","DISCOVERY COMMUNICATIONS-C","Equity","0.03","28.07","1,072,796.00","30,113,383.72","30,113,383.72","Consumer Discretionary","B3D7KG4","US25470F3029","NASDAQ"
"RHI","ROBERT HALF","Equity","0.03","48.24","622,022.00","30,006,341.28","30,006,341.28","Industrials","2110703","US7703231032","New York Stock Exchange Inc."
"BBBY","BED BATH AND BEYOND INC","Equity","0.03","40.40","742,353.00","29,991,061.20","29,991,061.20","Consumer Discretionary","2085878","US0758961009","NASDAQ"
"FLS","FLOWSERVE CORP","Equity","0.03","46.45","623,601.00","28,966,266.45","28,966,266.45","Industrials","2288406","US34354P1057","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.03","19.20","1,487,836.00","28,566,451.20","28,566,451.20","Financials","B1W41J2","US7127041058","NASDAQ"
"KORS","MICHAEL KORS HOLDINGS LTD","Equity","0.03","36.50","781,996.00","28,542,854.00","28,542,854.00","Consumer Discretionary","B7341C6","VGG607541015","New York Stock Exchange Inc."
"GRMN","GARMIN LTD","Equity","0.03","51.61","551,001.00","28,437,161.61","28,437,161.61","Consumer Discretionary","B3Z5T14","CH0114405324","NASDAQ"
"PKI","PERKINELMER INC.","Equity","0.03","54.26","523,526.00","28,406,520.76","28,406,520.76","Health Care","2305844","US7140461093","New York Stock Exchange Inc."
"SPLS","STAPLES INC","Equity","0.03","8.99","3,109,664.00","27,955,879.36","27,955,879.36","Consumer Discretionary","2841489","US8550301027","NASDAQ"
"MNK","MALLINCKRODT","Equity","0.03","52.42","515,685.00","27,032,207.70","27,032,207.70","Health Care","BBJTYC4","IE00BBGT3753","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.03","99.00","272,494.00","26,976,906.00","26,976,906.00","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"PWR","QUANTA SERVICES INC.","Equity","0.03","37.32","722,573.00","26,966,424.36","26,966,424.36","Industrials","2150204","US74762E1029","New York Stock Exchange Inc."
"TGNA","TEGNA INC","Equity","0.03","25.63","1,024,967.00","26,269,904.21","26,269,904.21","Consumer Discretionary","BZ0P3Z5","US87901J1051","New York Stock Exchange Inc."
"GPS","GAP INC","Equity","0.03","24.82","1,045,211.00","25,942,137.02","25,942,137.02","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"JWN","NORDSTROM INC","Equity","0.03","46.66","553,947.00","25,847,167.02","25,847,167.02","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
