iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Aug 31, 2017"
Total Net Assets,"124,393,508,123.36"
Shares Outstanding,"499,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AME","AMETEK INC","Equity","0.07","63.25","1,345,876.00","85,126,657.00","85,126,657.00","Industrials","2089212","US0311001004","New York Stock Exchange Inc."
"AWK","AMERICAN WATER WORKS INC","Equity","0.07","80.90","1,049,997.00","84,944,757.30","84,944,757.30","Utilities","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"MYL","MYLAN NV","Equity","0.07","31.48","2,695,783.00","84,863,248.84","84,863,248.84","Health Care","BVFMFG8","NL0011031208","NASDAQ"
"FE","FIRSTENERGY CORP","Equity","0.07","32.58","2,591,793.00","84,440,615.94","84,440,615.94","Utilities","2100920","US3379321074","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.07","56.91","1,481,616.00","84,318,766.56","84,318,766.56","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.07","88.12","955,992.00","84,242,015.04","84,242,015.04","Information Technology","B5BKPQ4","US6200763075","New York Stock Exchange Inc."
"BHGE","BAKER HUGHES CLASS A","Equity","0.07","33.90","2,483,076.00","84,176,276.40","84,176,276.40","Energy","BDHLTQ5","US05722G1004","New York Stock Exchange Inc."
"BBY","BEST BUY INC","Equity","0.07","54.26","1,551,058.00","84,160,407.08","84,160,407.08","Consumer Discretionary","2094670","US0865161014","New York Stock Exchange Inc."
"ETR","ENTERGY CORP","Equity","0.07","79.17","1,058,071.00","83,767,481.07","83,767,481.07","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"LLL","L3 TECHNOLOGIES INC","Equity","0.07","181.48","457,018.00","82,939,626.64","82,939,626.64","Industrials","BYZGYC0","US5024131071","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.07","29.81","2,758,954.00","82,244,418.74","82,244,418.74","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"BLL","BALL CORP","Equity","0.07","39.99","2,053,545.00","82,121,264.55","82,121,264.55","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","0.07","173.68","468,021.00","81,285,887.28","81,285,887.28","Health Care","2416962","US8064071025","NASDAQ"
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.06","12.59","6,392,570.00","80,482,456.30","80,482,456.30","Financials","2445966","US4461501045","NASDAQ"
"CMS","CMS ENERGY CORP","Equity","0.06","48.54","1,649,767.00","80,079,690.18","80,079,690.18","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
"IDXX","IDEXX LABORATORIES INC","Equity","0.06","155.43","513,953.00","79,883,714.79","79,883,714.79","Health Care","2459202","US45168D1046","NASDAQ"
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.06","18.12","4,366,374.00","79,118,696.88","79,118,696.88","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"ALGN","ALIGN TECHNOLOGY INC","Equity","0.06","176.74","442,825.00","78,264,890.50","78,264,890.50","Health Care","2679204","US0162551016","NASDAQ"
"ABC","AMERISOURCEBERGEN CORP","Equity","0.06","80.25","974,442.00","78,198,970.50","78,198,970.50","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"MLM","MARTIN MARIETTA MATERIALS INC","Equity","0.06","211.99","368,437.00","78,104,959.63","78,104,959.63","Materials","2572079","US5732841060","New York Stock Exchange Inc."
"FOX","TWENTY-FIRST CENTURY FOX INC CLASS","Equity","0.06","27.10","2,876,813.00","77,961,632.30","77,961,632.30","Consumer Discretionary","BBM4S80","US90130A2006","NASDAQ"
"IVZ","INVESCO LTD","Equity","0.06","32.78","2,376,861.00","77,913,503.58","77,913,503.58","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"DOV","DOVER CORP","Equity","0.06","84.88","917,516.00","77,878,758.08","77,878,758.08","Industrials","2278407","US2600031080","New York Stock Exchange Inc."
"HLT","HILTON WORLDWIDE HOLDINGS INC","Equity","0.06","64.33","1,201,813.00","77,312,630.29","77,312,630.29","Consumer Discretionary","BYVMW06","US43300A2033","New York Stock Exchange Inc."
"Q","QUINTILES IMS INC","Equity","0.06","96.03","803,445.00","77,154,823.35","77,154,823.35","Health Care","B7VM917","US74876Y1010","New York Stock Exchange Inc."
"NLSN","NIELSEN HOLDINGS PLC","Equity","0.06","38.85","1,979,177.00","76,891,026.45","76,891,026.45","Industrials","BWFY550","GB00BWFY5505","New York Stock Exchange Inc."
"TXT","TEXTRON INC","Equity","0.06","49.09","1,566,218.00","76,885,641.62","76,885,641.62","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
"DISH","DISH NETWORK CORP CLASS A","Equity","0.06","57.29","1,340,601.00","76,803,031.29","76,803,031.29","Consumer Discretionary","2303581","US25470M1099","NASDAQ"
"CAG","CONAGRA BRANDS INC","Equity","0.06","32.46","2,363,419.00","76,716,580.74","76,716,580.74","Consumer Staples","2215460","US2058871029","New York Stock Exchange Inc."
"L","LOEWS CORP","Equity","0.06","46.58","1,631,962.00","76,016,789.96","76,016,789.96","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"XRAY","DENTSPLY SIRONA INC","Equity","0.06","56.57","1,336,352.00","75,597,432.64","75,597,432.64","Health Care","BYNPPC6","US24906P1093","NASDAQ"
"CNP","CENTERPOINT ENERGY INC","Equity","0.06","29.62","2,546,301.00","75,421,435.62","75,421,435.62","Utilities","2440637","US15189T1079","New York Stock Exchange Inc."
"ULTA","ULTA BEAUTY INC","Equity","0.06","221.01","340,448.00","75,242,412.48","75,242,412.48","Consumer Discretionary","B28TS42","US90384S3031","NASDAQ"
"ALB","ALBEMARLE CORP","Equity","0.06","116.26","646,808.00","75,197,898.08","75,197,898.08","Materials","2046853","US0126531013","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.06","74.49","1,009,264.00","75,180,075.36","75,180,075.36","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"TDG","TRANSDIGM GROUP INC","Equity","0.06","260.66","286,503.00","74,679,871.98","74,679,871.98","Industrials","B11FJK3","US8936411003","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.06","171.62","432,101.00","74,157,173.62","74,157,173.62","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"EMN","EASTMAN CHEMICAL","Equity","0.06","86.20","858,034.00","73,962,530.80","73,962,530.80","Materials","2298386","US2774321002","New York Stock Exchange Inc."
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.06","225.50","326,687.00","73,667,918.50","73,667,918.50","Information Technology","2762030","US0185811082","New York Stock Exchange Inc."
"KMX","CARMAX INC","Equity","0.06","67.15","1,091,749.00","73,310,945.35","73,310,945.35","Consumer Discretionary","2983563","US1431301027","New York Stock Exchange Inc."
"CHD","CHURCH AND DWIGHT INC","Equity","0.06","50.17","1,456,311.00","73,063,122.87","73,063,122.87","Consumer Staples","2195841","US1713401024","New York Stock Exchange Inc."
"VRSK","VERISK ANALYTICS INC","Equity","0.06","81.05","899,188.00","72,879,187.40","72,879,187.40","Industrials","B4P9W92","US92345Y1064","NASDAQ"
"FAST","FASTENAL","Equity","0.06","42.67","1,702,937.00","72,664,321.79","72,664,321.79","Industrials","2332262","US3119001044","NASDAQ"
"DHI","D R HORTON INC","Equity","0.06","36.15","2,006,072.00","72,519,502.80","72,519,502.80","Consumer Discretionary","2250687","US23331A1097","New York Stock Exchange Inc."
"COO","COOPER INC","Equity","0.06","250.83","288,788.00","72,436,694.04","72,436,694.04","Health Care","2222631","US2166484020","New York Stock Exchange Inc."
"SJM","JM SMUCKER","Equity","0.06","104.76","688,361.00","72,112,698.36","72,112,698.36","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.06","106.46","671,244.00","71,460,636.24","71,460,636.24","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"GPC","GENUINE PARTS","Equity","0.06","82.83","861,836.00","71,385,875.88","71,385,875.88","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"SNPS","SYNOPSYS INC","Equity","0.06","80.42","882,211.00","70,947,408.62","70,947,408.62","Information Technology","2867719","US8716071076","NASDAQ"
"FTI","TECHNIPFMC PLC","Equity","0.06","25.83","2,726,479.00","70,424,952.57","70,424,952.57","Energy","BDSFG98","GB00BDSFG982","New York Stock Exchange Inc."
"GGP","GGP INC","Equity","0.06","20.75","3,391,689.00","70,377,546.75","70,377,546.75","Real Estate","BYMYV82","US36174X1019","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.06","68.25","1,029,703.00","70,277,229.75","70,277,229.75","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.06","25.55","2,730,837.00","69,772,885.35","69,772,885.35","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"MAS","MASCO CORP","Equity","0.06","36.77","1,877,576.00","69,038,469.52","69,038,469.52","Industrials","2570200","US5745991068","New York Stock Exchange Inc."
"CTXS","CITRIX SYSTEMS INC","Equity","0.06","78.21","882,511.00","69,021,185.31","69,021,185.31","Information Technology","2182553","US1773761002","NASDAQ"
"COH","COACH INC","Equity","0.06","41.70","1,643,789.00","68,546,001.30","68,546,001.30","Consumer Discretionary","2646015","US1897541041","New York Stock Exchange Inc."
"FMC","FMC CORP","Equity","0.05","86.22","793,373.00","68,404,620.06","68,404,620.06","Materials","2328603","US3024913036","New York Stock Exchange Inc."
"CTAS","CINTAS CORP","Equity","0.05","135.01","506,571.00","68,392,150.71","68,392,150.71","Industrials","2197137","US1729081059","NASDAQ"
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.05","76.84","887,298.00","68,179,978.32","68,179,978.32","Financials","2196888","US1720621010","NASDAQ"
"NOV","NATIONAL OILWELL VARCO INC","Equity","0.05","30.67","2,222,304.00","68,158,063.68","68,158,063.68","Energy","2624486","US6370711011","New York Stock Exchange Inc."
"TSS","TOTAL SYSTEM SERVICES INC","Equity","0.05","69.12","981,570.00","67,846,118.40","67,846,118.40","Information Technology","2897697","US8919061098","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.05","78.96","849,463.00","67,073,598.48","67,073,598.48","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"ETFC","E TRADE FINANCIAL CORP","Equity","0.05","41.01","1,621,298.00","66,489,430.98","66,489,430.98","Financials","2299011","US2692464017","NASDAQ"
"XYL","XYLEM INC","Equity","0.05","62.07","1,065,328.00","66,124,908.96","66,124,908.96","Industrials","B3P2CN8","US98419M1009","New York Stock Exchange Inc."
"ARNC","ARCONIC INC","Equity","0.05","25.47","2,595,254.00","66,101,119.38","66,101,119.38","Industrials","BD3D9G5","US03965L1008","New York Stock Exchange Inc."
"WYNN","WYNN RESORTS LTD","Equity","0.05","138.99","471,087.00","65,476,382.13","65,476,382.13","Consumer Discretionary","2963811","US9831341071","NASDAQ"
"KSU","KANSAS CITY SOUTHERN","Equity","0.05","103.43","628,003.00","64,954,350.29","64,954,350.29","Industrials","2607647","US4851703029","New York Stock Exchange Inc."
"HAS","HASBRO INC","Equity","0.05","98.25","657,924.00","64,641,033.00","64,641,033.00","Consumer Discretionary","2414580","US4180561072","NASDAQ"
"ANSS","ANSYS INC","Equity","0.05","128.82","501,443.00","64,595,887.26","64,595,887.26","Information Technology","2045623","US03662Q1058","NASDAQ"
"UNM","UNUM","Equity","0.05","48.18","1,338,892.00","64,507,816.56","64,507,816.56","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.05","121.31","531,364.00","64,459,766.84","64,459,766.84","Real Estate","2009210","US0152711091","New York Stock Exchange Inc."
"RMD","RESMED INC","Equity","0.05","77.58","828,883.00","64,304,743.14","64,304,743.14","Health Care","2732903","US7611521078","New York Stock Exchange Inc."
"IT","GARTNER INC","Equity","0.05","120.59","533,090.00","64,285,323.10","64,285,323.10","Information Technology","2372763","US3666511072","New York Stock Exchange Inc."
"CBG","CBRE GROUP INC CLASS A","Equity","0.05","36.08","1,771,933.00","63,931,342.64","63,931,342.64","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.05","19.72","3,235,245.00","63,799,031.40","63,799,031.40","Telecommunications","2185046","US1567001060","New York Stock Exchange Inc."
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.05","95.13","670,347.00","63,770,110.11","63,770,110.11","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"EQT","EQT CORP","Equity","0.05","62.34","1,021,736.00","63,695,022.24","63,695,022.24","Energy","2319414","US26884L1098","New York Stock Exchange Inc."
"LKQ","LKQ CORP","Equity","0.05","34.65","1,824,338.00","63,213,311.70","63,213,311.70","Consumer Discretionary","2971029","US5018892084","NASDAQ"
"HOLX","HOLOGIC INC","Equity","0.05","38.60","1,637,604.00","63,211,514.40","63,211,514.40","Health Care","2433530","US4364401012","NASDAQ"
"NBL","NOBLE ENERGY INC","Equity","0.05","23.77","2,654,458.00","63,096,466.66","63,096,466.66","Energy","2640761","US6550441058","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.05","136.85","461,073.00","63,097,840.05","63,097,840.05","Materials","2464165","US4595061015","New York Stock Exchange Inc."
"XL","XL GROUP LTD","Equity","0.05","40.96","1,536,224.00","62,923,735.04","62,923,735.04","Financials","BD95VZ8","BMG982941046","New York Stock Exchange Inc."
"PKG","PACKAGING CORP OF AMERICA CORP","Equity","0.05","112.41","550,569.00","61,889,461.29","61,889,461.29","Materials","2504566","US6951561090","New York Stock Exchange Inc."
"DRE","DUKE REALTY REIT CORP","Equity","0.05","29.72","2,078,297.00","61,766,986.84","61,766,986.84","Real Estate","2284084","US2644115055","New York Stock Exchange Inc."
"JNPR","JUNIPER NETWORKS INC","Equity","0.05","27.73","2,227,113.00","61,757,843.49","61,757,843.49","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"LEN","LENNAR A CORP","Equity","0.05","51.76","1,188,324.00","61,507,650.24","61,507,650.24","Consumer Discretionary","2511920","US5260571048","New York Stock Exchange Inc."
"UDR","UDR REIT INC","Equity","0.05","38.82","1,584,000.00","61,490,880.00","61,490,880.00","Real Estate","2727910","US9026531049","New York Stock Exchange Inc."
"NTAP","NETAPP INC","Equity","0.05","38.66","1,588,159.00","61,398,226.94","61,398,226.94","Information Technology","2630643","US64110D1046","NASDAQ"
"PNR","PENTAIR","Equity","0.05","62.05","988,011.00","61,306,082.55","61,306,082.55","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"HES","HESS CORP","Equity","0.05","38.90","1,574,453.00","61,246,221.70","61,246,221.70","Energy","2023748","US42809H1077","New York Stock Exchange Inc."
"AJG","ARTHUR J GALLAGHER","Equity","0.05","57.90","1,051,884.00","60,904,083.60","60,904,083.60","Financials","2359506","US3635761097","New York Stock Exchange Inc."
"WYN","WYNDHAM WORLDWIDE CORP","Equity","0.05","99.68","610,118.00","60,816,562.24","60,816,562.24","Consumer Discretionary","B198391","US98310W1080","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.05","252.48","240,157.00","60,634,839.36","60,634,839.36","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"CA","CA INC","Equity","0.05","33.18","1,824,445.00","60,535,085.10","60,535,085.10","Information Technology","2214832","US12673P1057","NASDAQ"
"DRI","DARDEN RESTAURANTS INC","Equity","0.05","82.09","729,655.00","59,897,378.95","59,897,378.95","Consumer Discretionary","2289874","US2371941053","New York Stock Exchange Inc."
"VIAB","VIACOM INC CLASS B","Equity","0.05","28.60","2,081,660.00","59,535,476.00","59,535,476.00","Consumer Discretionary","B0SRLF4","US92553P2011","NASDAQ"
"PNW","PINNACLE WEST CORP","Equity","0.05","89.97","661,463.00","59,511,826.11","59,511,826.11","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"URI","UNITED RENTALS INC","Equity","0.05","118.06","501,568.00","59,215,118.08","59,215,118.08","Industrials","2134781","US9113631090","New York Stock Exchange Inc."
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Equity","0.05","56.10","1,050,781.00","58,948,814.10","58,948,814.10","Industrials","2325507","US3021301094","NASDAQ"
"AMD","ADVANCED MICRO DEVICES INC","Equity","0.05","13.00","4,531,504.00","58,909,552.00","58,909,552.00","Information Technology","2007849","US0079031078","NASDAQ"
"CHRW","CH ROBINSON WORLDWIDE INC","Equity","0.05","70.63","831,145.00","58,703,771.35","58,703,771.35","Industrials","2116228","US12541W2098","NASDAQ"
"RJF","RAYMOND JAMES INC","Equity","0.05","78.32","749,022.00","58,663,403.04","58,663,403.04","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.05","176.69","331,951.00","58,652,422.19","58,652,422.19","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"LNT","ALLIANT ENERGY CORP","Equity","0.05","42.74","1,351,865.00","57,778,710.10","57,778,710.10","Utilities","2973821","US0188021085","New York Stock Exchange Inc."
"VAR","VARIAN MEDICAL SYSTEMS INC","Equity","0.05","106.25","543,363.00","57,732,318.75","57,732,318.75","Health Care","2927516","US92220P1057","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.05","39.42","1,459,670.00","57,540,191.40","57,540,191.40","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"PVH","PVH CORP","Equity","0.05","125.89","456,341.00","57,448,768.49","57,448,768.49","Consumer Discretionary","B3V9F12","US6936561009","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.05","96.38","594,049.00","57,254,442.62","57,254,442.62","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"TIF","TIFFANY","Equity","0.05","91.40","623,906.00","57,025,008.40","57,025,008.40","Consumer Discretionary","2892090","US8865471085","New York Stock Exchange Inc."
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Equity","0.05","62.53","911,692.00","57,008,100.76","57,008,100.76","Industrials","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE REIT INC","Equity","0.05","77.63","731,828.00","56,811,807.64","56,811,807.64","Real Estate","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.05","108.13","522,461.00","56,493,707.93","56,493,707.93","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"XEC","CIMAREX ENERGY","Equity","0.04","99.69","561,796.00","56,005,443.24","56,005,443.24","Energy","2987521","US1717981013","New York Stock Exchange Inc."
"MRO","MARATHON OIL CORP","Equity","0.04","11.12","4,991,284.00","55,503,078.08","55,503,078.08","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"CBOE","CBOE HOLDINGS INC","Equity","0.04","100.89","546,068.00","55,092,800.52","55,092,800.52","Financials","B5834C5","US12503M1080","NASDAQ"
"BFB","BROWN FORMAN CORP CLASS B","Equity","0.04","53.04","1,033,471.00","54,815,301.84","54,815,301.84","Consumer Staples","2146838","US1156372096","New York Stock Exchange Inc."
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.04","31.53","1,736,989.00","54,767,263.17","54,767,263.17","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"REG","REGENCY CENTERS REIT CORP","Equity","0.04","64.32","850,228.00","54,686,664.96","54,686,664.96","Real Estate","2726177","US7588491032","New York Stock Exchange Inc."
"ALK","ALASKA AIR GROUP INC","Equity","0.04","74.66","729,800.00","54,486,868.00","54,486,868.00","Industrials","2012605","US0116591092","New York Stock Exchange Inc."
"BWA","BORGWARNER INC","Equity","0.04","46.41","1,170,520.00","54,323,833.20","54,323,833.20","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"QRVO","QUORVO INC","Equity","0.04","73.22","741,177.00","54,268,979.94","54,268,979.94","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"DVA","DAVITA INC","Equity","0.04","58.56","919,071.00","53,820,797.76","53,820,797.76","Health Care","2898087","US23918K1088","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.04","126.93","420,344.00","53,354,263.92","53,354,263.92","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"VRSN","VERISIGN INC","Equity","0.04","103.75","512,250.00","53,145,937.50","53,145,937.50","Information Technology","2142922","US92343E1029","NASDAQ"
"CMG","CHIPOTLE MEXICAN GRILL INC","Equity","0.04","316.71","166,672.00","52,786,689.12","52,786,689.12","Consumer Discretionary","B0X7DZ3","US1696561059","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.04","46.20","1,128,544.00","52,138,732.80","52,138,732.80","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.04","43.66","1,193,311.00","52,099,958.26","52,099,958.26","Financials","2989828","US9897011071","NASDAQ"
"WU","WESTERN UNION","Equity","0.04","18.92","2,746,574.00","51,965,180.08","51,965,180.08","Information Technology","B1F76F9","US9598021098","New York Stock Exchange Inc."
"HBI","HANESBRANDS INC","Equity","0.04","24.26","2,120,869.00","51,452,281.94","51,452,281.94","Consumer Discretionary","B1BJSL9","US4103451021","New York Stock Exchange Inc."
"LB","L BRANDS INC","Equity","0.04","36.22","1,419,079.00","51,399,041.38","51,399,041.38","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"GWW","WW GRAINGER INC","Equity","0.04","162.57","312,924.00","50,872,054.68","50,872,054.68","Industrials","2380863","US3848021040","New York Stock Exchange Inc."
"SEE","SEALED AIR CORP","Equity","0.04","44.38","1,145,354.00","50,830,810.52","50,830,810.52","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
"NI","NISOURCE INC","Equity","0.04","26.87","1,877,176.00","50,439,719.12","50,439,719.12","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"SCG","SCANA CORP","Equity","0.04","60.38","830,548.00","50,148,488.24","50,148,488.24","Utilities","2545844","US80589M1027","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.04","75.38","662,064.00","49,906,384.32","49,906,384.32","Financials","2965107","US6311031081","NASDAQ"
"SNA","SNAP ON INC","Equity","0.04","147.57","337,522.00","49,808,121.54","49,808,121.54","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"JBHT","JB HUNT TRANSPORT SERVICES INC","Equity","0.04","98.89","497,750.00","49,222,497.50","49,222,497.50","Industrials","2445416","US4456581077","NASDAQ"
"SNI","SCRIPPS NETWORKS INTERACTIVE INC C","Equity","0.04","85.65","571,115.00","48,915,999.75","48,915,999.75","Consumer Discretionary","B39QT24","US8110651010","NASDAQ"
"AVY","AVERY DENNISON CORP","Equity","0.04","94.26","517,349.00","48,765,316.74","48,765,316.74","Materials","2066408","US0536111091","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.04","76.97","631,881.00","48,635,880.57","48,635,880.57","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"KIM","KIMCO REALTY REIT CORP","Equity","0.04","19.62","2,479,248.00","48,642,845.76","48,642,845.76","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.04","30.74","1,569,184.00","48,236,716.16","48,236,716.16","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"HOG","HARLEY DAVIDSON INC","Equity","0.04","47.01","1,022,873.00","48,085,259.73","48,085,259.73","Consumer Discretionary","2411053","US4128221086","New York Stock Exchange Inc."
"AOS","A O SMITH CORP","Equity","0.04","55.69","860,733.00","47,934,220.77","47,934,220.77","Industrials","2816023","US8318652091","New York Stock Exchange Inc."
"AKAM","AKAMAI TECHNOLOGIES INC","Equity","0.04","47.15","1,016,380.00","47,922,317.00","47,922,317.00","Information Technology","2507457","US00971T1016","NASDAQ"
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.04","20.14","2,331,768.00","46,961,807.52","46,961,807.52","Consumer Discretionary","2466321","US4606901001","New York Stock Exchange Inc."
"AYI","ACUITY BRANDS INC","Equity","0.04","176.79","260,179.00","45,997,045.41","45,997,045.41","Industrials","2818461","US00508Y1029","New York Stock Exchange Inc."
"NRG","NRG ENERGY INC","Equity","0.04","24.91","1,844,068.00","45,935,733.88","45,935,733.88","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"COTY","COTY INC CLASS A","Equity","0.04","16.58","2,741,002.00","45,445,813.16","45,445,813.16","Consumer Staples","BBBSMJ2","US2220702037","New York Stock Exchange Inc."
"TSCO","TRACTOR SUPPLY","Equity","0.04","59.51","760,606.00","45,263,663.06","45,263,663.06","Consumer Discretionary","2900335","US8923561067","NASDAQ"
"FFIV","F5 NETWORKS INC","Equity","0.04","119.38","377,579.00","45,075,381.02","45,075,381.02","Information Technology","2427599","US3156161024","NASDAQ"
"GT","GOODYEAR TIRE & RUBBER","Equity","0.04","30.30","1,472,325.00","44,611,447.50","44,611,447.50","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"LUK","LEUCADIA NATIONAL CORP","Equity","0.04","23.68","1,880,405.00","44,527,990.40","44,527,990.40","Financials","2513012","US5272881047","New York Stock Exchange Inc."
"ALLE","ALLEGION PLC","Equity","0.04","78.71","557,287.00","43,864,059.77","43,864,059.77","Industrials","BFRT3W7","IE00BFRT3W74","New York Stock Exchange Inc."
"PHM","PULTEGROUP INC","Equity","0.03","25.82","1,669,079.00","43,095,619.78","43,095,619.78","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"AAP","ADVANCE AUTO PARTS INC","Equity","0.03","97.90","437,891.00","42,869,528.90","42,869,528.90","Consumer Discretionary","2822019","US00751Y1064","New York Stock Exchange Inc."
"PKI","PERKINELMER INC","Equity","0.03","66.99","638,784.00","42,792,140.16","42,792,140.16","Health Care","2305844","US7140461093","New York Stock Exchange Inc."
"AES","AES CORP","Equity","0.03","11.04","3,828,642.00","42,268,207.68","42,268,207.68","Utilities","2002479","US00130H1059","New York Stock Exchange Inc."
"MOS","MOSAIC","Equity","0.03","19.98","2,087,736.00","41,712,965.28","41,712,965.28","Materials","B3NPHP6","US61945C1036","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.03","45.33","911,585.00","41,322,148.05","41,322,148.05","Real Estate","2057059","US03748R1014","New York Stock Exchange Inc."
"XRX","XEROX CORP","Equity","0.03","32.27","1,270,293.00","40,992,355.11","40,992,355.11","Information Technology","BYWTW73","US9841216081","New York Stock Exchange Inc."
"KSS","KOHLS CORP","Equity","0.03","39.78","989,712.00","39,370,743.36","39,370,743.36","Consumer Discretionary","2496113","US5002551043","New York Stock Exchange Inc."
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.03","28.99","1,356,823.00","39,334,298.77","39,334,298.77","Materials","B0G4K50","US1252691001","New York Stock Exchange Inc."
"SPLS","STAPLES INC","Equity","0.03","10.22","3,783,822.00","38,651,741.73","38,651,741.73","Consumer Discretionary","2841489","US8550301027","NASDAQ"
"KORS","MICHAEL KORS HOLDINGS LTD","Equity","0.03","42.22","915,349.00","38,646,034.78","38,646,034.78","Consumer Discretionary","B7341C6","VGG607541015","New York Stock Exchange Inc."
