iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Mar 31, 2017"
Total Net Assets,"101,821,854,272.44"
Shares Outstanding,"429,250,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.07","249.00","279,992.00","69,718,008.00","69,718,008.00","Information Technology","2762030","US0185811082","New York Stock Exchange Inc."
"MLM","MARTIN MARIETTA MATERIALS INC.","Equity","0.07","218.25","315,995.00","68,965,908.75","68,965,908.75","Materials","2572079","US5732841060","New York Stock Exchange Inc."
"ETR","ENTERGY CORP","Equity","0.07","75.96","907,373.00","68,924,053.08","68,924,053.08","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.07","18.66","3,691,839.00","68,889,715.74","68,889,715.74","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"GPC","GENUINE PARTS","Equity","0.07","92.41","742,072.00","68,574,873.52","68,574,873.52","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"GGP","GGP INC","Equity","0.07","23.18","2,955,850.00","68,516,603.00","68,516,603.00","Real Estate","BYMYV82","US36174X1019","New York Stock Exchange Inc."
"IDXX","IDEXX LABORATORIES INC.","Equity","0.07","154.61","441,534.00","68,265,571.74","68,265,571.74","Health Care","2459202","US45168D1046","NASDAQ"
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.07","45.93","1,466,525.00","67,357,493.25","67,357,493.25","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"HSIC","HENRY SCHEIN INC","Equity","0.07","169.97","396,170.00","67,337,014.90","67,337,014.90","Health Care","2416962","US8064071025","NASDAQ"
"DGX","QUEST DIAGNOSTICS INC","Equity","0.07","98.19","681,566.00","66,922,965.54","66,922,965.54","Health Care","2702791","US74834L1008","New York Stock Exchange Inc."
"MRO","MARATHON OIL CORP","Equity","0.07","15.80","4,225,884.00","66,768,967.20","66,768,967.20","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"BBY","BEST BUY INC","Equity","0.07","49.15","1,356,790.00","66,686,228.50","66,686,228.50","Consumer Discretionary","2094670","US0865161014","New York Stock Exchange Inc."
"AEE","AMEREN CORP","Equity","0.06","54.59","1,211,370.00","66,128,688.30","66,128,688.30","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.06","23.57","2,768,790.00","65,260,380.30","65,260,380.30","Telecommunications","2185046","US1567001060","New York Stock Exchange Inc."
"HES","HESS CORP","Equity","0.06","48.21","1,353,592.00","65,256,670.32","65,256,670.32","Energy","2023748","US42809H1077","New York Stock Exchange Inc."
"CTXS","CITRIX SYSTEMS INC","Equity","0.06","83.39","782,584.00","65,259,679.76","65,259,679.76","Information Technology","2182553","US1773761002","NASDAQ"
"WRK","WESTROCK","Equity","0.06","52.03","1,253,510.00","65,220,125.30","65,220,125.30","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"TXT","TEXTRON INC","Equity","0.06","47.59","1,366,892.00","65,050,390.28","65,050,390.28","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
"LLL","L3 TECHNOLOGIES INC","Equity","0.06","165.29","391,928.00","64,781,779.12","64,781,779.12","Industrials","BYZGYC0","US5024131071","New York Stock Exchange Inc."
"BLL","BALL CORP","Equity","0.06","74.26","868,903.00","64,524,736.78","64,524,736.78","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"L","LOEWS CORP","Equity","0.06","46.77","1,378,625.00","64,478,291.25","64,478,291.25","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"COL","ROCKWELL COLLINS INC","Equity","0.06","97.16","659,554.00","64,082,266.64","64,082,266.64","Industrials","2767228","US7743411016","New York Stock Exchange Inc."
"CHD","CHURCH AND DWIGHT INC","Equity","0.06","49.87","1,281,045.00","63,885,714.15","63,885,714.15","Consumer Staples","2195841","US1713401024","New York Stock Exchange Inc."
"CMG","CHIPOTLE MEXICAN GRILL INC","Equity","0.06","445.52","142,871.00","63,651,887.92","63,651,887.92","Consumer Discretionary","B0X7DZ3","US1696561059","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.06","171.33","370,658.00","63,504,835.14","63,504,835.14","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"CMS","CMS ENERGY CORP","Equity","0.06","44.74","1,415,373.00","63,323,788.02","63,323,788.02","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
"DOV","DOVER CORP","Equity","0.06","80.35","787,637.00","63,286,632.95","63,286,632.95","Industrials","2278407","US2600031080","New York Stock Exchange Inc."
"WAT","WATER CORP CORP","Equity","0.06","156.31","401,269.00","62,722,357.39","62,722,357.39","Health Care","2937689","US9418481035","New York Stock Exchange Inc."
"GWW","WW GRAINGER INC","Equity","0.06","232.76","269,135.00","62,643,862.60","62,643,862.60","Industrials","2380863","US3848021040","New York Stock Exchange Inc."
"VRSK","VERISK ANALYTICS INC","Equity","0.06","81.14","771,796.00","62,623,527.44","62,623,527.44","Industrials","B4P9W92","US92345Y1064","NASDAQ"
"MTD","METTLER TOLEDO INC","Equity","0.06","478.91","129,780.00","62,152,939.80","62,152,939.80","Health Care","2126249","US5926881054","New York Stock Exchange Inc."
"AME","AMETEK INC","Equity","0.06","54.08","1,141,259.00","61,719,286.72","61,719,286.72","Industrials","2089212","US0311001004","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.06","30.63","2,006,496.00","61,458,972.48","61,458,972.48","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"GPN","GLOBAL PAYMENTS INC.","Equity","0.06","80.68","753,481.00","60,790,847.08","60,790,847.08","Information Technology","2712013","US37940X1028","New York Stock Exchange Inc."
"CNC","CENTENE CORP.","Equity","0.06","71.26","851,844.00","60,702,403.44","60,702,403.44","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.06","68.58","884,745.00","60,675,812.10","60,675,812.10","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"ALB","ALBEMARLE CORP.","Equity","0.06","105.64","570,517.00","60,269,415.88","60,269,415.88","Materials","2046853","US0126531013","New York Stock Exchange Inc."
"OKE","ONEOK INC","Equity","0.06","55.44","1,069,461.00","59,290,917.84","59,290,917.84","Energy","2130109","US6826801036","New York Stock Exchange Inc."
"CNP","CENTERPOINT ENERGY INC","Equity","0.06","27.57","2,149,164.00","59,252,451.48","59,252,451.48","Utilities","2440637","US15189T1079","New York Stock Exchange Inc."
"HOLX","HOLOGIC INC.","Equity","0.06","42.55","1,384,506.00","58,910,730.30","58,910,730.30","Health Care","2433530","US4364401012","NASDAQ"
"ARNC","ARCONIC INC","Equity","0.06","26.34","2,225,006.00","58,606,658.04","58,606,658.04","Industrials","BD3D9G5","US03965L1008","New York Stock Exchange Inc."
"EMN","EASTMAN CHEMICAL","Equity","0.06","80.80","724,229.00","58,517,703.20","58,517,703.20","Materials","2298386","US2774321002","New York Stock Exchange Inc."
"ALK","ALASKA AIR GROUP INC","Equity","0.06","92.22","626,005.00","57,730,181.10","57,730,181.10","Industrials","2012605","US0116591092","New York Stock Exchange Inc."
"MAA","MID-AMERICA APARTMENT COMMUNITIES","Equity","0.06","101.74","566,643.00","57,650,258.82","57,650,258.82","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"XEC","CIMAREX ENERGY","Equity","0.06","119.49","482,092.00","57,605,173.08","57,605,173.08","Energy","2987521","US1717981013","New York Stock Exchange Inc."
"COH","COACH INC","Equity","0.06","41.33","1,392,252.00","57,541,775.16","57,541,775.16","Consumer Discretionary","2646015","US1897541041","New York Stock Exchange Inc."
"DHI","D R HORTON INC","Equity","0.06","33.31","1,721,657.00","57,348,394.67","57,348,394.67","Consumer Discretionary","2250687","US23331A1097","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.06","23.91","2,390,397.00","57,154,392.27","57,154,392.27","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"NTAP","NETAPP INC","Equity","0.06","41.85","1,363,174.00","57,048,831.90","57,048,831.90","Information Technology","2630643","US64110D1046","NASDAQ"
"AMD","ADVANCED MICRO DEVICES INC","Equity","0.06","14.55","3,881,026.00","56,468,928.30","56,468,928.30","Information Technology","2007849","US0079031078","NASDAQ"
"LB","L BRANDS INC","Equity","0.06","47.10","1,197,898.00","56,420,995.80","56,420,995.80","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.05","124.45","448,969.00","55,874,192.05","55,874,192.05","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"KMX","CARMAX INC","Equity","0.05","59.22","938,493.00","55,577,555.46","55,577,555.46","Consumer Discretionary","2983563","US1431301027","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.05","57.24","966,516.00","55,323,375.84","55,323,375.84","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"HAS","HASBRO INC","Equity","0.05","99.82","554,071.00","55,307,367.22","55,307,367.22","Consumer Discretionary","2414580","US4180561072","NASDAQ"
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.05","97.55","564,099.00","55,027,857.45","55,027,857.45","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"TDG","TRANSDIGM GROUP INC","Equity","0.05","220.16","249,854.00","55,007,856.64","55,007,856.64","Industrials","B11FJK3","US8936411003","New York Stock Exchange Inc."
"MAS","MASCO CORP","Equity","0.05","33.99","1,611,556.00","54,776,788.44","54,776,788.44","Industrials","2570200","US5745991068","New York Stock Exchange Inc."
"AAP","ADVANCE AUTO PARTS INC","Equity","0.05","148.26","367,647.00","54,507,344.22","54,507,344.22","Consumer Discretionary","2822019","US00751Y1064","New York Stock Exchange Inc."
"CHRW","CH ROBINSON WORLDWIDE INC","Equity","0.05","77.29","699,828.00","54,089,706.12","54,089,706.12","Industrials","2116228","US12541W2098","NASDAQ"
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.05","72.27","747,324.00","54,009,105.48","54,009,105.48","Financials","2196888","US1720621010","NASDAQ"
"CTAS","CINTAS CORP","Equity","0.05","126.54","426,394.00","53,955,896.76","53,955,896.76","Industrials","2197137","US1729081059","NASDAQ"
"UNM","UNUM GROUP","Equity","0.05","46.89","1,149,282.00","53,889,832.98","53,889,832.98","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"EQT","EQT CORP","Equity","0.05","61.10","879,057.00","53,710,382.70","53,710,382.70","Energy","2319414","US26884L1098","New York Stock Exchange Inc."
"SNPS","SYNOPSYS INC","Equity","0.05","72.13","743,621.00","53,637,382.73","53,637,382.73","Information Technology","2867719","US8716071076","NASDAQ"
"SLG","SL GREEN REALTY REIT CORP","Equity","0.05","106.62","500,081.00","53,318,636.22","53,318,636.22","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"JNPR","JUNIPER NETWORKS INC","Equity","0.05","27.83","1,911,997.00","53,210,876.51","53,210,876.51","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"HOG","HARLEY DAVIDSON INC","Equity","0.05","60.50","877,555.00","53,092,077.50","53,092,077.50","Consumer Discretionary","2411053","US4128221086","New York Stock Exchange Inc."
"XL","XL GROUP LTD","Equity","0.05","39.86","1,320,408.00","52,631,462.88","52,631,462.88","Financials","BD95VZ8","BMG982941046","New York Stock Exchange Inc."
"URI","UNITED RENTALS INC","Equity","0.05","125.05","420,599.00","52,595,904.95","52,595,904.95","Industrials","2134781","US9113631090","New York Stock Exchange Inc."
"DVA","DAVITA INC","Equity","0.05","67.97","772,715.00","52,521,438.55","52,521,438.55","Health Care","2898087","US23918K1088","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.05","132.53","396,006.00","52,482,675.18","52,482,675.18","Materials","2464165","US4595061015","New York Stock Exchange Inc."
"DRI","DARDEN RESTAURANTS INC","Equity","0.05","83.67","626,360.00","52,407,541.20","52,407,541.20","Consumer Discretionary","2289874","US2371941053","New York Stock Exchange Inc."
"LEN","LENNAR A CORP","Equity","0.05","51.19","1,022,246.00","52,328,772.74","52,328,772.74","Consumer Discretionary","2511920","US5260571048","New York Stock Exchange Inc."
"PNR","PENTAIR","Equity","0.05","62.78","832,287.00","52,250,977.86","52,250,977.86","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"CBG","CBRE GROUP INC","Equity","0.05","34.79","1,493,109.00","51,945,262.11","51,945,262.11","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"AKAM","AKAMAI TECHNOLOGIES INC","Equity","0.05","59.70","856,366.00","51,125,050.20","51,125,050.20","Information Technology","2507457","US00971T1016","NASDAQ"
"TIF","TIFFANY","Equity","0.05","95.30","536,253.00","51,104,910.90","51,104,910.90","Consumer Discretionary","2892090","US8865471085","New York Stock Exchange Inc."
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Equity","0.05","56.49","902,471.00","50,980,586.79","50,980,586.79","Industrials","2325507","US3021301094","NASDAQ"
"MOS","MOSAIC","Equity","0.05","29.18","1,746,436.00","50,961,002.48","50,961,002.48","Materials","B3NPHP6","US61945C1036","New York Stock Exchange Inc."
"AJG","ARTHUR J GALLAGHER","Equity","0.05","56.54","885,019.00","50,038,974.26","50,038,974.26","Financials","2359506","US3635761097","New York Stock Exchange Inc."
"CA","CA INC","Equity","0.05","31.72","1,563,466.00","49,593,141.52","49,593,141.52","Information Technology","2214832","US12673P1057","NASDAQ"
"COO","COOPER COS.","Equity","0.05","199.89","248,019.00","49,576,517.91","49,576,517.91","Health Care","2222631","US2166484020","New York Stock Exchange Inc."
"FL","FOOT LOCKER INC","Equity","0.05","74.81","661,761.00","49,506,340.41","49,506,340.41","Consumer Discretionary","2980906","US3448491049","New York Stock Exchange Inc."
"ARE","ALEXANDRIA REAL ESTATE EQUITIES IN","Equity","0.05","110.52","447,130.00","49,416,807.60","49,416,807.60","Real Estate","2009210","US0152711091","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES FINANCIAL INC.","Equity","0.05","76.26","643,373.00","49,063,624.98","49,063,624.98","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"SNA","SNAP-ON INC.","Equity","0.05","168.67","289,564.00","48,840,759.88","48,840,759.88","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"ETFC","E*TRADE FINANCIAL CORP.","Equity","0.05","34.89","1,394,947.00","48,669,700.83","48,669,700.83","Financials","2299011","US2692464017","NASDAQ"
"REG","REGENCY CENTERS REIT CORP","Equity","0.05","66.39","730,642.00","48,507,322.38","48,507,322.38","Real Estate","2726177","US7588491032","New York Stock Exchange Inc."
"WU","WESTERN UNION","Equity","0.05","20.35","2,382,296.00","48,479,723.60","48,479,723.60","Information Technology","B1F76F9","US9598021098","New York Stock Exchange Inc."
"UDR","UDR INC.","Equity","0.05","36.26","1,333,849.00","48,365,364.74","48,365,364.74","Real Estate","2727910","US9026531049","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.05","133.50","361,039.00","48,198,706.50","48,198,706.50","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"TSO","TESORO CORP.","Equity","0.05","81.06","594,322.00","48,175,741.32","48,175,741.32","Energy","2884569","US8816091016","New York Stock Exchange Inc."
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.05","24.57","1,959,193.00","48,137,372.01","48,137,372.01","Consumer Discretionary","2466321","US4606901001","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.05","66.39","714,985.00","47,467,854.15","47,467,854.15","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"WFM","WHOLE FOODS MARKET INC","Equity","0.05","29.72","1,590,524.00","47,270,373.28","47,270,373.28","Consumer Staples","2963899","US9668371068","NASDAQ"
"KIM","KIMCO REALTY REIT CORP","Equity","0.05","22.09","2,132,550.00","47,108,029.50","47,108,029.50","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.05","163.94","285,256.00","46,764,868.64","46,764,868.64","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE INC.","Equity","0.05","74.39","627,926.00","46,711,415.14","46,711,415.14","Real Estate","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"FBHS","FORTUNE BRANDS HOME & SECURITY INC","Equity","0.05","60.85","766,969.00","46,670,063.65","46,670,063.65","Industrials","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.05","34.63","1,346,610.00","46,633,104.30","46,633,104.30","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"SCG","SCANA CORP","Equity","0.05","65.35","713,117.00","46,602,195.95","46,602,195.95","Utilities","2545844","US80589M1027","New York Stock Exchange Inc."
"FMC","FMC CORP","Equity","0.05","69.59","668,430.00","46,516,043.70","46,516,043.70","Materials","2328603","US3024913036","New York Stock Exchange Inc."
"PNW","PINNACLE WEST CORP","Equity","0.05","83.38","555,700.00","46,334,266.00","46,334,266.00","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"FFIV","F5 NETWORKS INC","Equity","0.05","142.57","323,784.00","46,161,884.88","46,161,884.88","Information Technology","2427599","US3156161024","NASDAQ"
"LKQ","LKQ CORP","Equity","0.05","29.27","1,567,173.00","45,871,153.71","45,871,153.71","Consumer Discretionary","2971029","US5018892084","NASDAQ"
"GT","GOODYEAR TIRE & RUBBER","Equity","0.04","36.00","1,266,028.00","45,577,008.00","45,577,008.00","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"WYNN","WYNN RESORTS LTD","Equity","0.04","114.61","396,795.00","45,476,674.95","45,476,674.95","Consumer Discretionary","2963811","US9831341071","NASDAQ"
"KSU","KANSAS CITY SOUTHERN","Equity","0.04","85.76","527,894.00","45,272,189.44","45,272,189.44","Industrials","2607647","US4851703029","New York Stock Exchange Inc."
"TSCO","TRACTOR SUPPLY","Equity","0.04","68.97","653,912.00","45,100,310.64","45,100,310.64","Consumer Discretionary","2900335","US8923561067","NASDAQ"
"LNT","ALLIANT ENERGY CORP","Equity","0.04","39.61","1,135,603.00","44,981,234.83","44,981,234.83","Utilities","2973821","US0188021085","New York Stock Exchange Inc."
"XYL","XYLEM INC","Equity","0.04","50.22","895,118.00","44,952,825.96","44,952,825.96","Industrials","B3P2CN8","US98419M1009","New York Stock Exchange Inc."
"M","MACYS INC","Equity","0.04","29.64","1,512,269.00","44,823,653.16","44,823,653.16","Consumer Discretionary","2345022","US55616P1049","New York Stock Exchange Inc."
"AYI","ACUITY BRANDS INC.","Equity","0.04","204.00","218,228.00","44,518,512.00","44,518,512.00","Industrials","2818461","US00508Y1029","New York Stock Exchange Inc."
"TSS","TOTAL SYSTEM SERVICES INC","Equity","0.04","53.46","825,075.00","44,108,509.50","44,108,509.50","Information Technology","2897697","US8919061098","New York Stock Exchange Inc."
"WYN","WYNDHAM WORLDWIDE CORP","Equity","0.04","84.29","523,347.00","44,112,918.63","44,112,918.63","Consumer Discretionary","B198391","US98310W1080","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.04","35.67","1,222,785.00","43,616,740.95","43,616,740.95","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"MAT","MATTEL INC","Equity","0.04","25.61","1,692,925.00","43,355,809.25","43,355,809.25","Consumer Discretionary","2572303","US5770811025","NASDAQ"
"SEE","SEALED AIR CORP","Equity","0.04","43.58","983,935.00","42,879,887.30","42,879,887.30","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
"QRVO","QORVO INC","Equity","0.04","68.56","622,210.00","42,658,717.60","42,658,717.60","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"COTY","COTY INC CLASS A","Equity","0.04","18.13","2,353,266.00","42,664,712.58","42,664,712.58","Consumer Staples","BBBSMJ2","US2220702037","New York Stock Exchange Inc."
"VAR","VARIAN MEDICAL SYSTEMS INC","Equity","0.04","91.13","467,050.00","42,562,266.50","42,562,266.50","Health Care","2927516","US92220P1057","New York Stock Exchange Inc."
"LUK","LEUCADIA NATIONAL CORP","Equity","0.04","26.00","1,615,646.00","42,006,796.00","42,006,796.00","Financials","2513012","US5272881047","New York Stock Exchange Inc."
"BWA","BORGWARNER INC","Equity","0.04","41.79","1,004,965.00","41,997,487.35","41,997,487.35","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.04","42.00","999,866.00","41,994,372.00","41,994,372.00","Financials","2989828","US9897011071","NASDAQ"
"TMK","TORCHMARK CORP","Equity","0.04","77.04","543,039.00","41,835,724.56","41,835,724.56","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"BF.B","BROWN FORMAN CORP CLASS B","Equity","0.04","46.18","887,987.00","41,007,239.66","41,007,239.66","Consumer Staples","2146838","US1156372096","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.04","69.45","583,170.00","40,501,156.50","40,501,156.50","Financials","2965107","US6311031081","NASDAQ"
"PVH","PVH CORP","Equity","0.04","103.47","391,034.00","40,460,287.98","40,460,287.98","Consumer Discretionary","B3V9F12","US6936561009","New York Stock Exchange Inc."
"JBHT","JB HUNT TRANSPORT SERVICES INC","Equity","0.04","91.74","428,043.00","39,268,664.82","39,268,664.82","Industrials","2445416","US4456581077","NASDAQ"
"HBI","HANESBRANDS INC","Equity","0.04","20.76","1,885,387.00","39,140,634.12","39,140,634.12","Consumer Discretionary","B1BJSL9","US4103451021","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.04","64.40","602,082.00","38,774,080.80","38,774,080.80","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"NI","NISOURCE INC","Equity","0.04","23.79","1,611,062.00","38,327,164.98","38,327,164.98","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"VRSN","VERISIGN INC","Equity","0.04","87.11","439,774.00","38,308,713.14","38,308,713.14","Information Technology","2142922","US92343E1029","NASDAQ"
"SNI","SCRIPPS NETWORKS INTERACTIVE INC C","Equity","0.04","78.37","474,891.00","37,217,207.67","37,217,207.67","Consumer Discretionary","B39QT24","US8110651010","NASDAQ"
"CBOE","CBOE HOLDINGS INC.","Equity","0.04","81.07","457,264.00","37,070,392.48","37,070,392.48","Financials","B5834C5","US12503M1080","NASDAQ"
"HP","HELMERICH & PAYNE INC","Equity","0.04","66.57","554,106.00","36,886,836.42","36,886,836.42","Energy","2420101","US4234521015","New York Stock Exchange Inc."
"AVY","AVERY DENNISON CORP","Equity","0.04","80.60","456,553.00","36,798,171.80","36,798,171.80","Materials","2066408","US0536111091","New York Stock Exchange Inc."
"AES","AES CORP","Equity","0.04","11.18","3,289,311.00","36,774,496.98","36,774,496.98","Utilities","2002479","US00130H1059","New York Stock Exchange Inc."
"NFX","NEWFIELD EXPLORATION","Equity","0.04","36.91","992,357.00","36,627,896.87","36,627,896.87","Energy","2635079","US6512901082","New York Stock Exchange Inc."
"FLR","FLUOR CORP","Equity","0.04","52.62","694,409.00","36,539,801.58","36,539,801.58","Industrials","2696838","US3434121022","New York Stock Exchange Inc."
"ALLE","ALLEGION PLC","Equity","0.04","75.70","478,359.00","36,211,776.30","36,211,776.30","Industrials","BFRT3W7","IE00BFRT3W74","New York Stock Exchange Inc."
"EVHC","ENVISION HEALTHCARE CORP","Equity","0.04","61.32","583,831.00","35,800,516.92","35,800,516.92","Health Care","BD8NPH3","US29414D1000","New York Stock Exchange Inc."
"SRCL","STERICYCLE INC","Equity","0.03","82.89","424,402.00","35,178,681.78","35,178,681.78","Industrials","2860826","US8589121081","NASDAQ"
"KSS","KOHLS CORP","Equity","0.03","39.81","877,827.00","34,946,292.87","34,946,292.87","Consumer Discretionary","2496113","US5002551043","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT & MANAGEMENT","Equity","0.03","44.35","783,229.00","34,736,206.15","34,736,206.15","Real Estate","2057059","US03748R1014","New York Stock Exchange Inc."
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.03","29.35","1,164,039.00","34,164,544.65","34,164,544.65","Materials","B0G4K50","US1252691001","New York Stock Exchange Inc."
"PHM","PULTEGROUP INC","Equity","0.03","23.55","1,432,606.00","33,737,871.30","33,737,871.30","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"LEG","LEGGETT & PLATT INC","Equity","0.03","50.32","667,482.00","33,587,694.24","33,587,694.24","Consumer Discretionary","2510682","US5246601075","New York Stock Exchange Inc."
"JEC","JACOBS ENGINEERING GROUP INC","Equity","0.03","55.28","606,622.00","33,534,064.16","33,534,064.16","Industrials","2469052","US4698141078","New York Stock Exchange Inc."
"XRX","XEROX CORP","Equity","0.03","7.34","4,368,389.00","32,063,975.26","32,063,975.26","Information Technology","2985202","US9841211033","New York Stock Exchange Inc."
"PKI","PERKINELMER INC.","Equity","0.03","58.06","547,027.00","31,760,387.62","31,760,387.62","Health Care","2305844","US7140461093","New York Stock Exchange Inc."
"FLS","FLOWSERVE CORP","Equity","0.03","48.42","650,788.00","31,511,154.96","31,511,154.96","Industrials","2288406","US34354P1057","New York Stock Exchange Inc."
"KORS","MICHAEL KORS HOLDINGS LTD","Equity","0.03","38.11","816,196.00","31,105,229.56","31,105,229.56","Consumer Discretionary","B7341C6","VGG607541015","New York Stock Exchange Inc."
"RHI","ROBERT HALF","Equity","0.03","48.83","628,195.00","30,674,761.85","30,674,761.85","Industrials","2110703","US7703231032","New York Stock Exchange Inc."
"DISCK","DISCOVERY COMMUNICATIONS-C","Equity","0.03","28.31","1,081,789.00","30,625,446.59","30,625,446.59","Consumer Discretionary","B3D7KG4","US25470F3029","NASDAQ"
"BBBY","BED BATH AND BEYOND INC","Equity","0.03","39.46","748,723.00","29,544,609.58","29,544,609.58","Consumer Discretionary","2085878","US0758961009","NASDAQ"
"NRG","NRG ENERGY INC","Equity","0.03","18.70","1,579,709.00","29,540,558.30","29,540,558.30","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"GRMN","GARMIN LTD","Equity","0.03","51.11","575,230.00","29,400,005.30","29,400,005.30","Consumer Discretionary","B3Z5T14","CH0114405324","NASDAQ"
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.03","18.20","1,607,790.00","29,261,778.00","29,261,778.00","Financials","B1W41J2","US7127041058","NASDAQ"
"SPLS","STAPLES INC","Equity","0.03","8.77","3,244,396.00","28,453,352.92","28,453,352.92","Consumer Discretionary","2841489","US8550301027","NASDAQ"
"PWR","QUANTA SERVICES INC.","Equity","0.03","37.11","753,788.00","27,973,072.68","27,973,072.68","Industrials","2150204","US74762E1029","New York Stock Exchange Inc."
"TGNA","TEGNA INC","Equity","0.03","25.62","1,069,476.00","27,399,975.12","27,399,975.12","Consumer Discretionary","BZ0P3Z5","US87901J1051","New York Stock Exchange Inc."
"RRC","RANGE RESOURCES CORP","Equity","0.03","29.10","936,012.00","27,237,949.20","27,237,949.20","Energy","2523334","US75281A1097","New York Stock Exchange Inc."
"GPS","GAP INC","Equity","0.03","24.29","1,090,304.00","26,483,484.16","26,483,484.16","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.03","95.67","273,992.00","26,212,814.64","26,212,814.64","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
